sku;attribute_set_code;product_type;product_websites;name;meta_title;meta_description;description;short_description;categories;image;small_image;thumbnail;ed_brand;ed_type;ed_model;ed_essentials;price;length;width;height;diameter;weight;qty;min_sale_qty;ed_fmat;ed_fheig;ed_color;discount_percentage;config_size
1035832;Default;Simple;base;Era pot round l. grey matt - h26xd28cm;Era pot round l. grey matt - h26xd28cm;Era pot round l. grey matt - h26xd28cm;Era pot round l. grey matt - h26xd28cm;Era pot round l. grey matt - h26xd28cm;Shop/Pottery & glassware/Indoor pottery/Indoor pots;/103583201.jpg;/103583201.jpg;/103583201.jpg;Mica Decorations;pot;Era;Yes;0;NULL;NULL;26;28;0;122;2;ceramic;25 - 35 cm;matt;0;H26.D28.
1035835;Default;Simple;base;Era pot round grey matt - h10xd12cm;Era pot round grey matt - h10xd12cm;Era pot round grey matt - h10xd12cm;Era pot round grey matt - h10xd12cm;Era pot round grey matt - h10xd12cm;Shop/Pottery & glassware/Indoor pottery/Indoor pots;/103583501.jpg;/103583501.jpg;/103583501.jpg;Mica Decorations;pot;Era;Yes;0;NULL;NULL;10;12;0;1079;9;ceramic;10 - 12,5 cm;grey;0;H10.D12.
1035856;Default;Simple;base;Tusca pot round taupe - h18,5xd19,5cm;Tusca pot round taupe - h18,5xd19,5cm;Tusca pot round taupe - h18,5xd19,5cm;Tusca pot round taupe - h18,5xd19,5cm;Tusca pot round taupe - h18,5xd19,5cm;Shop/Pottery & glassware/Indoor pottery/Indoor pots;/103585601.jpg;/103585601.jpg;/103585601.jpg;Mica Decorations;pot;Tusca;No;0;NULL;NULL;18.5;19.5;0;0;4;ceramic;15 - 20 cm;taupe;0;H18.5.D19.5.
1035869;Default;Simple;base;Tusca pot round blue - h20xd22,5cm;Tusca pot round blue - h20xd22,5cm;Tusca pot round blue - h20xd22,5cm;Tusca pot round blue - h20xd22,5cm;Tusca pot round blue - h20xd22,5cm;Shop/Pottery & glassware/Indoor pottery/Indoor pots;/103586901.jpg;/103586901.jpg;/103586901.jpg;Mica Decorations;pot;Tusca;No;0;NULL;NULL;20;22.5;0;0;4;ceramic;20 - 25 cm;blue;0;H20.D22.5.
1036426;Default;Simple;base;Zola pot round grey - h16xd24cm;Zola pot round grey - h16xd24cm;Zola pot round grey - h16xd24cm;Zola pot round grey - h16xd24cm;Zola pot round grey - h16xd24cm;Shop/Pottery & glassware/Indoor pottery/Indoor pots;/103642601.jpg;/103642601.jpg;/103642601.jpg;Mica Decorations;pot;Zola;No;0;NULL;NULL;16;24;0;0;4;ceramic;15 - 20 cm;grey;0;H16.D24.
1036488;Default;Simple;base;Arena pot round l. green set of 4 - h23xd24cm;Arena pot round l. green set of 4 - h23xd24cm;Arena pot round l. green set of 4 - h23xd24cm;Arena pot round l. green set of 4 - h23xd24cm;Arena pot round l. green set of 4 - h23xd24cm;Shop/Pottery & glassware/Indoor pottery/Indoor pots;/103648801.jpg;/103648801.jpg;/103648801.jpg;Mica Decorations;pot;Arena;No;0;NULL;NULL;23;24;0;0;1;ceramic;20 - 25 cm;l.green;0;H23.D24.
1036534;Default;Simple;base;Jille pot round rust set of 2 - h60xd37cm;Jille pot round rust set of 2 - h60xd37cm;Jille pot round rust set of 2 - h60xd37cm;Jille pot round rust set of 2 - h60xd37cm;Jille pot round rust set of 2 - h60xd37cm;Shop/Pottery & glassware/Outdoor pottery/Outdoor pots;/103653401.jpg;/103653401.jpg;/103653401.jpg;Mica Decorations;pot;Jille;No;0;NULL;NULL;60;37;0;0;6;sand-cement;60 - 90 cm;rust;0;H60.D37.
1036556;Default;Simple;base;Tierra pot round terra set of 3 - h50xd45cm;Tierra pot round terra set of 3 - h50xd45cm;Tierra pot round terra set of 3 - h50xd45cm;Tierra pot round terra set of 3 - h50xd45cm;Tierra pot round terra set of 3 - h50xd45cm;Shop/Pottery & glassware/Outdoor pottery/Outdoor pots;/103655601.jpg;/103655601.jpg;/103655601.jpg;Mica Decorations;pot;Tierra;No;0;NULL;NULL;50;45;0;0;10;cement;35 - 60 cm;terra;0;H50.D45.
1036566;Default;Simple;base;Antica pot round l. grey set of 3 - h56xd37cm;Antica pot round l. grey set of 3 - h56xd37cm;Antica pot round l. grey set of 3 - h56xd37cm;Antica pot round l. grey set of 3 - h56xd37cm;Antica pot round l. grey set of 3 - h56xd37cm;Shop/Pottery & glassware/Outdoor pottery/Outdoor pots;/103656601.jpg;/103656601.jpg;/103656601.jpg;Mica Decorations;pot;Antica;No;0;NULL;NULL;56;37;0;0;6;cement;35 - 60 cm;l.grey;0;H56.D37.
1036941;Default;Simple;base;Lester pot round green - h26xd28cm;Lester pot round green - h26xd28cm;Lester pot round green - h26xd28cm;Lester pot round green - h26xd28cm;Lester pot round green - h26xd28cm;Shop/Pottery & glassware/Indoor pottery/Indoor pots;/103694101.jpg;/103694101.jpg;/103694101.jpg;Mica Decorations;pot;Lester;Yes;0;NULL;NULL;26;28;0;0;2;terracotta;25 - 35 cm;green;0;H26.D28.
1037466;Default;Simple;base;Dirk pot round brown set of 3 - h68xd47cm;Dirk pot round brown set of 3 - h68xd47cm;Dirk pot round brown set of 3 - h68xd47cm;Dirk pot round brown set of 3 - h68xd47cm;Dirk pot round brown set of 3 - h68xd47cm;Shop/Pottery & glassware/Outdoor pottery/Outdoor pots;/103746601.jpg;/103746601.jpg;/103746601.jpg;Mica Decorations;pot;Dirk;No;0;NULL;NULL;68;47;0;0;5;clay;60 - 90 cm;brown;0;H68.D47.
1037498;Default;Simple;base;Vulcano pot round off white - h85xd53cm;Vulcano pot round off white - h85xd53cm;Vulcano pot round off white - h85xd53cm;Vulcano pot round off white - h85xd53cm;Vulcano pot round off white - h85xd53cm;Shop/Pottery & glassware/Outdoor pottery/Outdoor pots;/103749801.jpg;/103749801.jpg;/103749801.jpg;Mica Decorations;pot;Vulcano;No;0;NULL;NULL;85;53;0;0;4;clay;60 - 90 cm;off white;0;H85.D53.
1037500;Default;Simple;base;Vulcano pot round green set of 3 - h34xd37cm;Vulcano pot round green set of 3 - h34xd37cm;Vulcano pot round green set of 3 - h34xd37cm;Vulcano pot round green set of 3 - h34xd37cm;Vulcano pot round green set of 3 - h34xd37cm;Shop/Pottery & glassware/Outdoor pottery/Outdoor pots;/103750001.jpg;/103750001.jpg;/103750001.jpg;Mica Decorations;pot;Vulcano;No;0;NULL;NULL;34;37;0;0;18;clay;25 - 35 cm;green;0;H34.D37.
1037506;Default;Simple;base;Vulcano pot round brown set of 3 - h34xd37cm;Vulcano pot round brown set of 3 - h34xd37cm;Vulcano pot round brown set of 3 - h34xd37cm;Vulcano pot round brown set of 3 - h34xd37cm;Vulcano pot round brown set of 3 - h34xd37cm;Shop/Pottery & glassware/Outdoor pottery/Outdoor pots;/103750601.jpg;/103750601.jpg;/103750601.jpg;Mica Decorations;pot;Vulcano;No;0;NULL;NULL;34;37;0;0;18;clay;25 - 35 cm;brown;0;H34.D37.
1037818;Default;Simple;base;Kasper pot round grey - h20xd20cm;Kasper pot round grey - h20xd20cm;Kasper pot round grey - h20xd20cm;Kasper pot round grey - h20xd20cm;Kasper pot round grey - h20xd20cm;Shop/Pottery & glassware/Indoor pottery/Indoor pots;/103781801.jpg;/103781801.jpg;/103781801.jpg;Mica Decorations;pot;Kasper;No;0;NULL;NULL;20;20;0;0;4;terracotta;20 - 25 cm;grey;0;H20.D20.
1032157;Default;Simple;base;Scented candle orange orange pdq - h3xd6cm;Scented candle orange orange pdq - h3xd6cm;Scented candle orange orange pdq - h3xd6cm;Scented candle orange orange pdq - h3xd6cm;Scented candle orange orange pdq - h3xd6cm;Shop/Home accessories/Room accents/Room accents others;/103215701.jpg;/103215701.jpg;/103215701.jpg;Mica Decorations;to be determined;;No;0;NULL;NULL;3;6;0;0;48;wax.;<10 cm;orange;0;H3.D6.
1051294;Default;Simple;base;Table lamp wood warm white battery operated - h18xd8cm;Table lamp wood warm white battery operated - h18xd8cm;Table lamp wood warm white battery operated - h18xd8cm;Table lamp wood warm white battery operated - h18xd8cm;Table lamp wood warm white battery operated - h18xd8cm;Shop/Home accessories/Lamps & lighting/Table lamps;/105129401.jpg;/105129401.jpg;/105129401.jpg;Mica Decorations;to be determined;;No;0;NULL;NULL;18;8;0;0;12;wood;15 - 20 cm;warm white;0;H18.D8.
1051447;Default;Simple;base;Nanet plate l. brown - d15cm;Nanet plate l. brown - d15cm;Nanet plate l. brown - d15cm;Nanet plate l. brown - d15cm;Nanet plate l. brown - d15cm;Shop/Pottery & glassware/Glassware/Glass plates;/105144701.jpg;/105144701.jpg;/105144701.jpg;Mica Decorations;to be determined;Nanet;No;0;NULL;NULL;0.5;15;0;0;18;glass;<10 cm;l.brown;0;H0.5.D15.
1051487;Default;Simple;base;Pia pot grey - h31xd31cm;Pia pot grey - h31xd31cm;Pia pot grey - h31xd31cm;Pia pot grey - h31xd31cm;Pia pot grey - h31xd31cm;Shop/Pottery & glassware/Indoor pottery/Indoor pots;/105148701.jpg;/105148701.jpg;/105148701.jpg;Mica Decorations;to be determined;Pia;No;0;NULL;NULL;31;31;0;0;4;paulownia wood;25 - 35 cm;grey;0;H31.D31.
1051502;Default;Simple;base;Basket brown set of 3 - h17xd23cm;Basket brown set of 3 - h17xd23cm;Basket brown set of 3 - h17xd23cm;Basket brown set of 3 - h17xd23cm;Basket brown set of 3 - h17xd23cm;Shop/Home accessories/Organization/Baskets;/105150201.jpg;/105150201.jpg;/105150201.jpg;Mica Decorations;to be determined;;No;0;NULL;NULL;17;23;0;0;4;straw;15 - 20 cm;brown;0;H17.D23.
1052182;Default;Simple;base;Pyke pot round grey - h18xd18cm;Pyke pot round grey - h18xd18cm;Pyke pot round grey - h18xd18cm;Pyke pot round grey - h18xd18cm;Pyke pot round grey - h18xd18cm;Shop/Pottery & glassware/Indoor pottery/Indoor pots;/105218201.jpg;/105218201.jpg;/105218201.jpg;Mica Decorations;pot;Pyke;No;0;NULL;NULL;18;18;0;0;4;terracotta;15 - 20 cm;grey;0;H18.D18.
1047290;Default;Simple;base;Alexis pot round off white taupe 2 assorted - h14,5xd17,5cm;Alexis pot round off white taupe 2 assorted - h14,5xd17,5cm;Alexis pot round off white taupe 2 assorted - h14,5xd17,5cm;Alexis pot round off white taupe 2 assorted - h14,5xd17,5cm;Alexis pot round off white taupe 2 assorted - h14,5xd17,5cm;Shop/Pottery & glassware/Indoor pottery/Indoor pots;/104729001.jpg;/104729001.jpg;/104729001.jpg;Mica Decorations;pot;Alexis;No;0;NULL;NULL;14.5;17.5;0;0;16;cement;12,5 - 15 cm;taupe;0;H14.5.D17.5.
1047333;Default;Simple;base;Page pot round l. pink fuchsia 2 assorted - h16xd17cm;Page pot round l. pink fuchsia 2 assorted - h16xd17cm;Page pot round l. pink fuchsia 2 assorted - h16xd17cm;Page pot round l. pink fuchsia 2 assorted - h16xd17cm;Page pot round l. pink fuchsia 2 assorted - h16xd17cm;Shop/Pottery & glassware/Indoor pottery/Indoor pots;/104733301.jpg;/104733301.jpg;/104733301.jpg;Mica Decorations;pot;Page;No;0;NULL;NULL;16;17;0;0;8;ceramic;15 - 20 cm;l.pink;0;H16.D17.
1047338;Default;Simple;base;Serge pot round d. blue - h11xd12,5cm;Serge pot round d. blue - h11xd12,5cm;Serge pot round d. blue - h11xd12,5cm;Serge pot round d. blue - h11xd12,5cm;Serge pot round d. blue - h11xd12,5cm;Shop/Pottery & glassware/Indoor pottery/Indoor pots;/104733801.jpg;/104733801.jpg;/104733801.jpg;Mica Decorations;pot;Serge;No;0;NULL;NULL;11;12.5;0;0;18;ceramic;10 - 12,5 cm;d.blue;0;H11.D12.5.
1051225;Default;Simple;base;Ian jug glass - h19xd14cm;Ian jug glass - h19xd14cm;Ian jug glass - h19xd14cm;Ian jug glass - h19xd14cm;Ian jug glass - h19xd14cm;Shop/Home accessories/Tableware/Glass;/105122501.jpg;/105122501.jpg;/105122501.jpg;Mica Decorations;to be determined;Ian;No;0;NULL;NULL;19;14;0;0;6;glass;15 - 20 cm;transparent;0;H19.D14.
1051605;Default;Simple;base;Tusca pot round d. green - h13xd13,5cm;Tusca pot round d. green - h13xd13,5cm;Tusca pot round d. green - h13xd13,5cm;Tusca pot round d. green - h13xd13,5cm;Tusca pot round d. green - h13xd13,5cm;Shop/Pottery & glassware/Indoor pottery/Indoor pots;/105160501.jpg;/105160501.jpg;/105160501.jpg;Mica Decorations;pot;Tusca;No;0;NULL;NULL;13;13.5;0;0;12;ceramic;12,5 - 15 cm;d.green;0;H13.D13.5.
1046104;Default;Simple;base;Gusto pot round l. brown - h24xd29,5cm;Gusto pot round l. brown - h24xd29,5cm;Gusto pot round l. brown - h24xd29,5cm;Gusto pot round l. brown - h24xd29,5cm;Gusto pot round l. brown - h24xd29,5cm;Shop/Pottery & glassware/Indoor pottery/Indoor pots;/104610401.jpg;/104610401.jpg;/104610401.jpg;Mica Decorations;pot;Gusto;No;0;NULL;NULL;24;29.5;0;12;2;ceramic;20 - 25 cm;l.brown;0;H24.D29.5.
1047443;Default;Simple;base;Stef pot round champagne - h13xd14cm;Stef pot round champagne - h13xd14cm;Stef pot round champagne - h13xd14cm;Stef pot round champagne - h13xd14cm;Stef pot round champagne - h13xd14cm;Shop/Pottery & glassware/Indoor pottery/Indoor pots;/104744301.jpg;/104744301.jpg;/104744301.jpg;Mica Decorations;pot;Stef;No;0;NULL;NULL;13;14;0;0;8;ceramic;12,5 - 15 cm;champagne;0;H13.D14.
1048288;Default;Simple;base;Mauro pot round copper - h26xd28cm;Mauro pot round copper - h26xd28cm;Mauro pot round copper - h26xd28cm;Mauro pot round copper - h26xd28cm;Mauro pot round copper - h26xd28cm;Shop/Pottery & glassware/Indoor pottery/Indoor pots;/104828801.jpg;/104828801.jpg;/104828801.jpg;Mica Decorations;pot;Mauro;No;0;NULL;NULL;26;28;0;0;2;terracotta;25 - 35 cm;copper;0;H26.D28.
1042952;Default;Simple;base;Guido pot round grey - h22xd24cm;Guido pot round grey - h22xd24cm;Guido pot round grey - h22xd24cm;Guido pot round grey - h22xd24cm;Guido pot round grey - h22xd24cm;Shop/Pottery & glassware/Indoor pottery/Indoor pots;/104295201.jpg;/104295201.jpg;/104295201.jpg;Mica Decorations;pot;Guido;Yes;0;NULL;NULL;22;24;0;304;4;terracotta;20 - 25 cm;grey;0;H22.D24.
1043069;Default;Simple;base;Elian pot round green - h17xd16cm;Elian pot round green - h17xd16cm;Elian pot round green - h17xd16cm;Elian pot round green - h17xd16cm;Elian pot round green - h17xd16cm;Shop/Pottery & glassware/Indoor pottery/Indoor pots;/104306901.jpg;/104306901.jpg;/104306901.jpg;Mica Decorations;pot;Elian;No;0;NULL;NULL;17;16;0;84;4;terracotta;15 - 20 cm;green;0;H17.D16.
1043122;Default;Simple;base;Dimitri pot round green - h20,5xd20cm;Dimitri pot round green - h20,5xd20cm;Dimitri pot round green - h20,5xd20cm;Dimitri pot round green - h20,5xd20cm;Dimitri pot round green - h20,5xd20cm;Shop/Pottery & glassware/Indoor pottery/Indoor pots;/104312201.jpg;/104312201.jpg;/104312201.jpg;Mica Decorations;pot;Dimitri;No;0;NULL;NULL;20.5;20;0;4;4;ceramic;20 - 25 cm;green;0;H20.5.D20.
1043140;Default;Simple;base;Felipe pot round brown - h20xd23cm;Felipe pot round brown - h20xd23cm;Felipe pot round brown - h20xd23cm;Felipe pot round brown - h20xd23cm;Felipe pot round brown - h20xd23cm;Shop/Pottery & glassware/Indoor pottery/Indoor pots;/104314001.jpg;/104314001.jpg;/104314001.jpg;Mica Decorations;pot;Felipe;No;0;NULL;NULL;20;23;0;0;4;ceramic;20 - 25 cm;brown;0;H20.D23.
1044136;Default;Simple;base;Pia pot round l. brown - h32xd33cm;Pia pot round l. brown - h32xd33cm;Pia pot round l. brown - h32xd33cm;Pia pot round l. brown - h32xd33cm;Pia pot round l. brown - h32xd33cm;Shop/Pottery & glassware/Indoor pottery/Indoor pots;/104413601.jpg;/104413601.jpg;/104413601.jpg;Mica Decorations;to be determined;Pia;No;0;NULL;NULL;32;33;0;66;2;wood;25 - 35 cm;l.brown;0;H32.D33.
1045037;Default;Simple;base;Ava hanging lamp black white E27 switch and plug h150d4,5cm;Ava hanging lamp black white E27 switch and plug h150d4,5cm;Ava hanging lamp black white E27 switch and plug h150d4,5cm;Ava hanging lamp black white E27 with plug and switch - h150xd4,5cm;Ava hanging lamp black white E27 with plug and switch - h150xd4,5cm;Shop/Home accessories/Lamps & lighting/Lamp cords;/104503701.jpg;/104503701.jpg;/104503701.jpg;Mica Decorations;Hanging lamp;Ava;No;0;NULL;NULL;150;4.5;0;0;12;plastic;130 - 170 cm;white;0;H150.D4.5.
1005885;Default;Simple;base;Philo pot round petrol - h11xd11,5cm;Philo pot round petrol - h11xd11,5cm;Philo pot round petrol - h11xd11,5cm;Philo pot round petrol - h11xd11,5cm;Philo pot round petrol - h11xd11,5cm;Shop/Pottery & glassware/Indoor pottery/Indoor pots;/100588501.jpg;/100588501.jpg;/100588501.jpg;Mica Decorations;pot;Philo;Yes;0;NULL;NULL;11;11.5;0;276;12;terracotta;10 - 12,5 cm;petrol;0;H11.D11.5.
1006412;Default;Simple;base;Alma pot round terra - h8xd8cm;Alma pot round terra - h8xd8cm;Alma pot round terra - h8xd8cm;Alma pot round terra - h8xd8cm;Alma pot round terra - h8xd8cm;Shop/Pottery & glassware/Indoor pottery/Indoor pots;/100641201.jpg;/100641201.jpg;/100641201.jpg;Mica Decorations;pot;Alma;Yes;0;NULL;NULL;8;8;0;1992;24;cement;<10 cm;terra;0;H8.D8.
148032;Default;Simple;base;Linny vase round white - h24,5xd22cm;Linny vase round white - h24,5xd22cm;Linny vase round white - h24,5xd22cm;Linny vase round white - h24,5xd22cm;Linny vase round white - h24,5xd22cm;Shop/Pottery & glassware/Indoor pottery/Indoor pots;/14803201.jpg;/14803201.jpg;/14803201.jpg;Mica Decorations;vase;Linny;Yes;0;NULL;NULL;24.5;22;0;0;3;ceramic;20 - 25 cm;white;0;H24.5.D22.
144071;Default;Simple;base;Era pot round anthracite - h10xd12cm;Era pot round anthracite - h10xd12cm;Era pot round anthracite - h10xd12cm;Era pot round anthracite - h10xd12cm;Era pot round anthracite - h10xd12cm;Shop/Pottery & glassware/Indoor pottery/Indoor pots;/14407101.jpg;/14407101.jpg;/14407101.jpg;Mica Decorations;pot;Era;No;0;NULL;NULL;10;12;0;0;9;ceramic;10 - 12,5 cm;anthracite;0;H10.D12.
144294;Default;Simple;base;Tusca pot round taupe matt - h13xd13,5cm;Tusca pot round taupe matt - h13xd13,5cm;Tusca pot round taupe matt - h13xd13,5cm;Tusca pot round taupe matt - h13xd13,5cm;Tusca pot round taupe matt - h13xd13,5cm;Shop/Pottery & glassware/Indoor pottery/Indoor pots;/14429401.jpg;/14429401.jpg;/14429401.jpg;Mica Decorations;pot;Tusca;Yes;0;NULL;NULL;13;13.5;0;510;6;ceramic;12,5 - 15 cm;taupe;0;H13.D13.5.
242226;Default;Simple;base;Tusca pot round l. blue matt - h14xd14,5cm;Tusca pot round l. blue matt - h14xd14,5cm;Tusca pot round l. blue matt - h14xd14,5cm;Tusca pot round l. blue matt - h14xd14,5cm;Tusca pot round l. blue matt - h14xd14,5cm;Shop/Pottery & glassware/Indoor pottery/Indoor pots;/24222601.jpg;/24222601.jpg;/24222601.jpg;Mica Decorations;pot;Tusca;Yes;0;NULL;NULL;14;14.5;0;230;5;ceramic;12,5 - 15 cm;matt;0;H14.D14.5.
242399;Default;Simple;base;Bellia pot round grey - h28xd32cm;Bellia pot round grey - h28xd32cm;Bellia pot round grey - h28xd32cm;Bellia pot round grey - h28xd32cm;Bellia pot round grey - h28xd32cm;Shop/Pottery & glassware/Indoor pottery/Indoor pots;/24239901.jpg;/24239901.jpg;/24239901.jpg;Mica Decorations;pot;Bellia;Yes;0;NULL;NULL;28;32;0;0;2;ceramic;25 - 35 cm;grey;0;H28.D32.
243150;Default;Simple;base;Gem pot round white matt - h15xd18cm;Gem pot round white matt - h15xd18cm;Gem pot round white matt - h15xd18cm;Gem pot round white matt - h15xd18cm;Gem pot round white matt - h15xd18cm;Shop/Pottery & glassware/Indoor pottery/Indoor pots;/24315001.jpg;/24315001.jpg;/24315001.jpg;Mica Decorations;pot;Gem;Yes;0;NULL;NULL;15;18;0;1016;8;ceramic;15 - 20 cm;white;0;H15.D18.
1019073;Default;Simple;base;Gabriel pot round bordeaux - h25xd29cm;Gabriel pot round bordeaux - h25xd29cm;Gabriel pot round bordeaux - h25xd29cm;Gabriel pot round bordeaux - h25xd29cm;Gabriel pot round bordeaux - h25xd29cm;Shop/Pottery & glassware/Indoor pottery/Indoor pots;/101907301.jpg;/101907301.jpg;/101907301.jpg;Mica Decorations;pot;Gabriel;Yes;0;NULL;NULL;25;29;0;53;2;ceramic;25 - 35 cm;bordeaux;0;H25.D29.
1019318;Default;Simple;base;Gem pot pink - h20,5xd24,5cm;Gem pot pink - h20,5xd24,5cm;Gem pot pink - h20,5xd24,5cm;Gem pot pink - h20,5xd24,5cm;Gem pot pink - h20,5xd24,5cm;Shop/Pottery & glassware/Indoor pottery/Indoor pots;/101931801.jpg;/101931801.jpg;/101931801.jpg;Mica Decorations;pot;Gem;No;0;NULL;NULL;20.5;24.5;0;0;6;clay;20 - 25 cm;pink;0;H20.5.D24.5.
240650;Default;Simple;base;Vera pot round l. brown - h13,5xd14,5cm;Vera pot round l. brown - h13,5xd14,5cm;Vera pot round l. brown - h13,5xd14,5cm;Vera pot round l. brown - h13,5xd14,5cm;Vera pot round l. brown - h13,5xd14,5cm;Shop/Pottery & glassware/Indoor pottery/Indoor pots;/24065001.jpg;/24065001.jpg;/24065001.jpg;Mica Decorations;pot;Vera;Yes;0;NULL;NULL;13.5;14.5;0;1302;6;terracotta;12,5 - 15 cm;l.brown;0;H13.5.D14.5.
240694;Default;Simple;base;POT ROUND VERA H30D30 COPPER RUSTIC ES24;POT ROUND VERA H30D30 COPPER RUSTIC ES24;POT ROUND VERA H30D30 COPPER RUSTIC ES24;VERA POT ROUND;VERA POT ROUND;Shop/Pottery & glassware/Indoor pottery/Indoor pots;/24069401.jpg;/24069401.jpg;/24069401.jpg;Mica Decorations;pot;Vera;No;0;NULL;NULL;30;30;0;0;1;terracotta;25 - 35 cm;copper;0;H30.D30.
241685;Default;Simple;base;Zeus pot round off white - h16xd18cm;Zeus pot round off white - h16xd18cm;Zeus pot round off white - h16xd18cm;Zeus pot round off white - h16xd18cm;Zeus pot round off white - h16xd18cm;Shop/Pottery & glassware/Indoor pottery/Indoor pots;/24168501.jpg;/24168501.jpg;/24168501.jpg;Mica Decorations;pot;Zeus;Yes;0;NULL;NULL;16;18;0;144;6;terracotta;15 - 20 cm;off white;0;H16.D18.
241842;Default;Simple;base;Owen pot round black set of 2 - h37xd37cm;Owen pot round black set of 2 - h37xd37cm;Owen pot round black set of 2 - h37xd37cm;Owen pot round black set of 2 - h37xd37cm;Owen pot round black set of 2 - h37xd37cm;Shop/Pottery & glassware/Indoor pottery/Indoor pots;/24184201.jpg;/24184201.jpg;/24184201.jpg;Mica Decorations;pot;Owen;Yes;0;NULL;NULL;37;37;0;11;2;ceramic;35 - 60 cm;black;0;H37.D37.
1049907;Default;Simple;base;Wallhanger d. green - h100xd70cm;Wallhanger d. green - h100xd70cm;Wallhanger d. green - h100xd70cm;Wallhanger d. green - h100xd70cm;Wallhanger d. green - h100xd70cm;Shop/Home accessories/Room accents/Room accents others;/104990701.jpg;/104990701.jpg;/104990701.jpg;Mica Decorations;to be determined;;No;0;NULL;NULL;100;70;0;0;4;cotton;90 - 130 cm;d.green;0;H100.D70.
140392;Default;Simple;base;Loomy pot round cream - h22xd24cm;Loomy pot round cream - h22xd24cm;Loomy pot round cream - h22xd24cm;Loomy pot round cream - h22xd24cm;Loomy pot round cream - h22xd24cm;Shop/Pottery & glassware/Indoor pottery/Indoor pots;/14039201.jpg;/14039201.jpg;/14039201.jpg;Mica Decorations;pot;Loomy;Yes;0;NULL;NULL;22;24;0;16;4;terracotta;20 - 25 cm;cream;0;H22.D24.
