sku;ed_model;ed_color;ed_size;;
1048484;;brown;L19.W13.H13.5;;
1048485;;brown;L17.W14.H18;;
1048486;;multicolour;L14.5.W4.H5.5;;
1048487;;multicolour;L18.W14.H17;;
1048488;;multicolour;L20.W17.H20;;
1048489;;multicolour;L14.W11.5.H12;;
1048490;;multicolour;L11.W4.H7;;
1048491;;multicolour;L8.5.W6.H6.5;;
1048492;;white;L20.W41.H23;;
1048494;;white;L20.W18.H13;;
1048495;;white;L3.5.W3.H3.5;;
1048497;;multicolour;L8.W6.H6.5;;
1048498;;multicolour;L17.W15.H14;;
1048499;;multicolour;L16.W14.H12;;
1048500;;white;L11.W10.H10;;
1048501;;white;L24.W24.H28;;
1048502;;white;L28.W25.H17;;
1048503;;multicolour;L3.5.W3.5.H7;;
1048504;;multicolour;L6.5.W3.5.H6;;
1048505;;green;H14.D11.;;
1048506;;green;H14.D11.;;
1048507;;green;H24.D15.;;
1048508;;green;H24.D15.;;
1048509;;red;H11.D2.5.;;
1048510;;orange;D6.;;
1048517;;gold;L93.W61.H184;;
1048547;;white;D8.;;
1048548;;white;D12.;;
1048549;;brown;L17.W4.H12;;
1048550;;brown;L42.W10.H60;;
1048551;;brown;L60.W10.H34;;
1048552;;brown;L14.H6;;
1048553;;brown;H8.D7.5.;;
1048554;;white;H29.D7.;;
1048555;;white;H23.D7.5.;;
1048556;;white;L5.H12;;
1048557;;white;H12.D7.;;
1048558;;brown;H8.D7.5.;;
1048559;;white;H9.5.D7.5.;;
1048560;;yellow;H38.D8.;;
1048561;;brown;L8.H35;;
1048562;;orange;D8.;;
1048563;;brown;H8.D7.5.;;
1048564;;brown;H45.D4.5.;;
1048565;;orange;H13.D7.5.;;
1048566;;orange;H15.D7.;;
1048567;;orange;H6.5.D4.5.;;
1048568;;orange;H7.5.D4.5.;;
1048569;;white;H31.D7.;;
1048570;;white;H24.D6.5.;;
1048571;;white;L5.H13;;
1048572;;white;L11.W4.H13;;
1048573;;brown;H10.D7.5.;;
1048574;;grey;H38.D8.;;
1048575;;grey;L9.H19;;
1048576;;grey;L7.5.H35;;
1048577;;white;L9.W4.H30;;
1048578;;white;L9.W4.H24;;
1048579;;white;L6.H12.5;;
1048580;;white;L11.W4.H13;;
1048581;;white;H10.D7.5.;;
1048582;;red;H34.D8.;;
1048583;;red;L9.H16;;
1048584;;red;L10.H37;;
1048585;;brown;L15.W5.H32;;
1048586;;brown;L20.W6.H42;;
1048587;;brown;L7.5.W4.H32;;
1048588;;brown;L7.W4.H29;;
1048589;;brown;L7.H12;;
1048590;;brown;L11.W3.5.H14;;
1048591;;brown;H10.D7.5.;;
1048592;;red;H34.D8.;;
1048593;;white;L9.H18;;
1048594;;white;L6.H40;;
1048595;;white;H6.5.D5.5.;;
1048596;;red;H6.5.D5.5.;;
1048597;;green;H6.5.D5.5.;;
1048598;;white;L12.W5.5.H20;;
1048599;;white;L10.H12;;
1048600;;white;L30.W6.H34;;
1048601;;white;L21.W6.H25;;
1048602;;brown;H8.D7.5.;;
1048603;;brown;L10.5.W9.H24;;
1048604;;white;D14.;;
1048605;;white;D14.;;
1048606;;brown;H11.D7.;;
1048607;;brown;L9.W4.H16;;
1048608;;red;L8.H30;;
1048609;;brown;L11.W4.H23;;
1048610;;white;H8.D7.5.;;
1048611;;brown;L40.W12.H10.5;;
1048612;;brown;L30.W9.H8;;
1048613;;brown;L20.W7.5.H5.5;;
1048614;;white;L40.W12.H10.5;;
1048615;;white;L30.W9.H8;;
1048616;;white;L20.W7.5.H5.5;;
1048617;;white;L40.W12.H10.5;;
1048618;;white;L30.W9.H8;;
1048619;;white;L15.W5.5.H4.5;;
1048620;;white;L40.W12.H10.5;;
1048621;;white;L30.W9.H8;;
1048622;;white;L15.W5.5.H4.5;;
1048623;;white;H26.D16.;;
1048624;;white;H22.D12.5.;;
1048625;;white;H15.D15.;;
1048626;;red;L10.H8;;
1048627;;red;L14.5.H12;;
1048628;;gold;L28.W4.H28;;
1048629;;gold;L22.W4.H28;;
1048630;;white;L28.W4.H28;;
1048631;;white;L22.W4.H28;;
1048632;;gold;L10.W2.H11;;
1048633;;white;L10.W2.H11;;
1048634;;red;L13.W0.5.H12;;
1048635;;white;L10.H10;;
1048636;;brown;L4.H10;;
1048637;;grey;L14.H14;;
1048638;;champagne;L4.5.H22;;
1048639;;champagne;L4.H22;;
1048640;;champagne;L4.H22;;
1048641;;white;L28.W4.H28;;
1048642;;white;L11.H11;;
1048643;;brown;L7.5.H7.5;;
1048644;;red;L12.H16;;
1048645;;white;L12.H16;;
1048646;;red;L13.W3.5.H18;;
1048647;;red;L13.W3.H13;;
1048648;;red;L22.W5.H41;;
1048649;;red;L17.W4.H31;;
1048650;;red;L16.W5.H31;;
1048651;;red;L12.W4.H26;;
1048652;;white;L12.H16;;
1048653;;red;L8.H8;;
1048654;;red;L24.H120;;
1048655;;red;L52.H108;;
1048656;;brown;L6.H6;;
1048657;;silver;L10.W10.H11.5;;
1048658;;champagne;L10.W10.H11.5;;
1048659;;gold;L10.W10.H11.5;;
1048660;;brown;L21.W6.H27;;
1048661;;brown;L15.W5.H21;;
1048662;;brown;L13.5.W6.H33;;
1048663;;red;D11.;;
1048664;;white;D11.;;
1048665;;white;L10.W4.H4;;
1048666;;brown;L10.W4.H4;;
1048667;;red;L18.W5.H34;;
1048668;;red;L18.W4.H25;;
1048669;;red;L11.5.W4.H20;;
1048670;;red;L3.W0.5.H8;;
1048671;;red;H11.D6.5.;;
1048672;;white;L8.5.H120;;
1048673;;red;L21.W4.H20;;
1048674;;red;L16.W3.H15;;
1048675;;champagne;L6.5.W4.H8;;
1048676;;champagne;L5.W5.H6;;
1048677;;green;H46.D16.;;
1048678;;green;H24.D17.;;
1048679;;pink;L13.W2.5.H20;;
1048680;;pink;L10.W2.5.H15;;
1048681;;pink;L5.W0.5.H8;;
1048682;;red;L14.W8.5.H19;;
1048683;;red;L10.W6.H14;;
1048684;;red;L29.W4.H29;;
1048685;;red;L13.W2.H13;;
1048686;;blue;L29.W4.H29;;
1048687;;blue;L13.W2.H13;;
1048688;;red;L10.W3.H12;;
1048689;;red;L28.W4.H28;;
1048690;;red;L28.W4.H28;;
1048691;;red;L42.W4.H42;;
1048692;;red;L42.W4.H42;;
1048693;;brown;L23.W8.5.H18;;
1048694;;brown;L7.W5.H16;;
1048695;;brown;L6.W4.H13;;
1048696;;brown;L14.W5.H15;;
1048697;;brown;L11.W5.H12;;
1048698;;black;L7.H14;;
1048699;;black;L8.H17;;
1048700;;green;L7.H10.5;;
1048701;;green;L10.W5.5.H16;;
1048702;;black;L7.5.W4.5.H13;;
1048703;;brown;L11.H11;;
1048704;;white;L30.W8.H18.5;;
1048705;;white;L30.W8.H18.5;;
1048706;;white;L32.W2.H11.5;;
1048707;;brown;L12.W4.H11;;
1048708;;brown;L23.W3.5.H35;;
1048709;;brown;L25.W5.H41;;
1048710;;brown;L19.W5.H31;;
1048711;;brown;L9.5.W5.H39;;
1048712;;brown;L8.W4.H30;;
1048713;;brown;L19.W13.H60;;
1048714;;brown;L19.W13.H41;;
1048715;;brown;L16.W13.H28;;
1048716;;white;H8.D7.5.;;
1048717;;white;H8.D7.5.;;
1048718;;brown;L2.5.H9.5;;
1048719;;brown;L3.H13;;
1048720;;red;L19.W4.5.H90;;
1048721;;red;H6.D3.5.;;
1048722;;white;H6.D3.5.;;
1048723;;brown;H7.D5.;;
1048724;;red;H7.D5.;;
1048725;;brown;D7.;;
1048726;;white;D7.;;
1048727;;red;H8.D5.;;
1048728;;pink;D7.;;
1048729;;red;L12.W7.5.H20;;
1048730;;brown;L14.W2.H20;;
1048731;;brown;L28.W5.H12.5;;
1048732;;brown;L20.W3.5.H9;;
1048733;;white;L2.5.W3;;
1048734;;white;L3.5.W3.5;;
1048735;;gold;L4.5.W4.5;;
1048736;;red;L3.5.W3.5;;
1048737;;brown;L3.5.W2.5;;
1048738;;red;L33.W11.H55.5;;
1048739;;red;L33.W11.H55.5;;
1048740;;pink;L5.W8;;
1048741;;pink;L6.5.W10;;
1048742;;brown;L5.W8;;
1048743;;brown;L8.W5.5;;
1048744;;white;L6.W6;;
1048745;;white;L5.5.W5.5;;
1048746;;red;L5.5.W5.5;;
1048747;;brown;L9.W3.H6;;
1048748;;pink;L6.W17;;
1048749;;white;L20.W4.H11.5;;
1048750;;white;L5.W16;;
1048751;;white;L8.5.W5;;
1048752;;red;L5.W8.H2;;
1048753;;white;L5.W8.H2;;
1048754;;gold;L6.W3.H9;;
1048755;;red;L5.W8.H2;;
1048756;;brown;L12.H12;;
1048757;;brown;L8.W2.H13;;
1048758;;brown;L7.W2.H8;;
1048759;;brown;L8.W2.H10.5;;
1048760;;brown;L11.W2.H13.5;;
1048761;;brown;L14.W6.H20;;
1048762;;brown;L20.5.W7.H30;;
1048763;;white;L14.W2.H15.5;;
1048764;;white;L10.5.H12;;
1048765;;brown;L9.W9;;
1048766;;white;L10.W3.H11.5;;
1048767;;white;L16.W3.H19;;
1048768;;white;L21.5.W3.H26;;
1048769;;white;L12.5.H42.5;;
1048770;;rust;L7.W5.5.H7;;
1048771;;brown;L12.W12;;
1048772;;white;L12.W12;;
1048773;;pink;L24.5.W6.H41.5;;
1048774;;pink;L19.W5.H31;;
1048775;;pink;L13.5.W5.H31.5;;
1048776;;pink;L18.W6.H41.5;;
1048777;;orange;L10.5.W4.H13;;
1048778;;yellow;L15.5.W5.H19;;
1048779;;red;L16.W5.H25;;
1048780;;white;L20.5.W2.H19.5;;
1048781;;white;L28.5.W2.5.H27;;
1048782;;yellow;L16.W6.H30.5;;
1048783;;yellow;L10.W5.H19;;
1048784;;yellow;L3.5.W8.5.H0.5;;
1048785;;white;L15.5.W6.H25;;
1048786;;white;L9.5.W4.H15.5;;
1048787;;white;L7.W0.5.H12.5;;
1048788;;white;L11.W1.5.H35.5;;
1048789;;brown;L18.W31.5.H5.5;;
1048790;;brown;L14.5.W25.H4.5;;
1048791;;red;L8.5.W10;;
1048792;;rust;H40.D4.;;
1048793;;red;L15.5.W5.H40;;
1048794;;red;L13.5.W5.H35.5;;
1048795;;red;L30.W11.H6;;
1048796;;red;L23.W9.5.H5;;
1048797;;red;L14.W8.H4.5;;
1048798;;brown;L11.5.W3.H13.5;;
1048799;;brown;L16.5.W5.H17;;
1048800;;white;L10.W6.H31;;
1048801;;white;L13.W7.H41;;
1048802;;white;L11.W6.H31;;
1048803;;white;L7.5.W5.H20.5;;
1048804;;white;L9.5.W4.H18.5;;
1048805;;white;L6.W4.H12;;
1048806;;white;L15.W5.H18;;
1048807;;white;L10.5.W4.H12.5;;
1048808;;brown;L17.W5.H47.5;;
1048809;;brown;L9.5.W5.H27.5;;
1048810;;brown;L20.W6.H31.5;;
1048811;;brown;L11.5.W5.H18;;
1048812;;white;L10.W0.5.H8.5;;
1048813;;white;L10.W0.5.H8.5;;
1048814;;white;L10.W0.5.H6;;
1048815;;brown;L15.W11.H4;;
1048816;;brown;L19.5.W13.H4;;
1048817;;brown;L14.W9.H4;;
1048818;;brown;L12.W8.5.H0.5;;
1048819;;brown;L25.5.W2.H5;;
1048820;;brown;L18.5.W15.H4;;
1048821;;brown;L14.5.W9.5.H4;;
1048822;;cream;H10.5.D7.;;
1048823;;champagne;L8.5.W7.H29;;
1048824;;champagne;L6.W5.H21.5;;
1048825;;champagne;L11.W8.H16;;
1048826;;champagne;L10.W6.5.H12;;
1048827;;champagne;L17.W9.5.H8.5;;
1048828;;champagne;L12.W7.H6.5;;
1048829;;champagne;L16.W10.H23;;
1048830;;champagne;L11.W8.H15;;
1048831;;champagne;L7.W5.H10;;
1048832;;champagne;L6.5.W9.H4;;
1048833;;white;L17.W2.5.H20;;
1048834;;white;L11.5.W2.5.H14;;
1048835;;white;D8.;;
1048836;;white;H5.5.D3.;;
1048837;;white;H7.5.D3.5.;;
1048838;;white;H11.5.D8.;;
1048839;;white;H6.5.D3.;;
1048840;;white;H9.5.D6.5.;;
1048841;;white;H14.D6.;;
1048842;;red;H14.5.D9.;;
1048843;;gold;H10.D6.5.;;
1048844;;red;H9.D8.;;
1048845;;red;H9.D8.;;
1048846;;gold;H6.D4.;;
1048847;;brown;L62.W33.H11;;
1048848;;brown;L90.W37.H13;;
1048849;;brown;L115.W35.H6;;
1048850;;brown;H10.D6.5.;;
1048851;;brown;H13.5.D7.5.;;
1048852;;brown;H6.D4.;;
1048853;;brown;H0.5.D7.5.;;
1048854;;red;L7.5.W2.5.H7.5;;
1048855;;red;L10.5.W3.5.H11;;
1048856;;red;L22.W7.5.H22;;
1048857;;white;L19.5.W9.5.H6;;
1048858;;white;L17.W8.H4;;
1048859;;white;L10.W5.H3;;
1048860;;white;H6.5.D5.5.;;
1048861;;cream;H8.5.D6.5.;;
1048862;;white;H16.5.D8.5.;;
1048863;;white;H12.5.D6.;;
1048864;;white;H11.D6.5.;;
1048865;;white;H7.D4.5.;;
1048866;;white;L40.W8.H30;;
1048867;;white;L29.W24.H6.5;;
1048868;;gold;H31.D15.;;
1048869;;gold;H22.D12.;;
1048870;;brown;H10.5.D7.;;
1048871;;white;D10.;;
1048872;;white;H62.D9.5.;;
1048873;;white;H33.5.D5.5.;;
1048874;;white;H27.D6.;;
1048875;;white;H22.D5.;;
1048876;;brown;L24.5.W19.5.H4.5;;
1048877;;brown;L21.5.W18.H4.5;;
1048878;;brown;L34.W24.H5;;
1048879;;brown;L9.5.W8.5.H0.5;;
1048880;;red;L10.W9.5.H0.5;;
1048881;;gold;L36.5.W19.H6;;
1048882;;gold;L26.W14.H5;;
1048883;;gold;H6.D30.;;
1048884;;gold;H5.D20.;;
1048885;;white;L36.5.W25.5.H5;;
1048886;;white;L26.W17.H4.5;;
1048887;;white;L30.W16.5.H2.5;;
1048888;;white;L20.W11.H2;;
1048889;;white;L9.5.W5.5.H0.5;;
1048890;;brown;L8.W8.H0.5;;
1048891;;brown;L7.5.W6.H0.5;;
1048892;;brown;L10.5.W5.H0.5;;
1048893;;white;H33.D18.;;
1048894;;white;H27.5.D14.;;
1048895;;pink;L77.5.W2.5.H9;;
1048896;;pink;L77.5.W2.5.H9;;
1048897;;brown;H23.5.D7.;;
1048898;;brown;H20.5.D7.;;
1048899;;brown;H15.D4.5.;;
1048900;;brown;D7.;;
1048903;;gold;H49.D31.;;
1048904;;gold;H34.D22.;;
1048905;;brown;L25.W5.H24.5;;
1048906;;brown;L21.W5.H33;;
1048907;;red;L5.W4.H11;;
1048908;;red;L9.W9.H2.5;;
1048909;;brown;L17.W4.5.H25.5;;
1048910;;brown;L30.W3.H19;;
1048911;;brown;L21.5.W3.5.H16;;
1048912;;white;D8.;;
1048913;;white;L8.5.W8.5.H0.5;;
1048914;;white;L10.W8.5.H0.5;;
1048915;;brown;L16.W11.H1;;
1048916;;brown;L14.5.W13.5.H1;;
1048917;;white;L12.5.W6.H24;;
1048918;;white;L9.5.W3.5.H17;;
1048919;;white;L8.5.W8.5.H0.5;;
1048920;;white;L9.5.W0.5.H9.5;;
1048921;;white;L10.W5.H17;;
1048922;;white;L7.5.W3.5.H14;;
1048923;;red;H5.D30.;;
1048924;;gold;H5.D30.;;
1048925;;silver;H5.D30.;;
1048926;;red;H5.D40.;;
1048927;;gold;H5.D40.;;
1048928;;silver;H5.D40.;;
1048929;;red;L7.W7.H12.5;;
1048930;;red;L4.5.W5.H8;;
1048931;;red;H18.D7.;;
1048932;;pink;H10.D5.;;
1048933;;gold;L6.W4.H15;;
1048934;;gold;L5.W3.5.H12;;
1048935;;brown;L11.5.W4.H12.5;;
1048936;;brown;L14.5.W4.H15.5;;
1048937;;gold;L3.5.W2.5.H8.5;;
1048938;;white;L8.W2.5.H10;;
1048939;;green;H10.D6.;;
1048940;;white;L23.W11.H0.1;;
1048941;;brown;H13.D7.;;
1048942;;brown;H8.5.D7.;;
1048943;;pink;H20.D16.5.;;
1048944;;pink;H15.D12.5.;;
1048949;;gold;L24.W4.5.H22.5;;
1048950;;gold;L37.W7.5.H35;;
1048951;;gold;L53.W9.5.H50.5;;
1048952;;white;L12.W16.H0.1;;
1048953;;red;H9.D8.;;
1048954;;red;H8.D7.;;
1048955;;black;L19.W19.H50;;
1048956;;black;L23.W23.H65;;
1048957;;black;L25.W25.H80;;
1048958;;black;L28.W14.5.H50;;
1048959;;black;L28.W16.H75;;
1048960;;red;D8.;;
1048961;;white;D8.;;
1048962;;red;D8.;;
1048963;;gold;H30.D18.;;
1048964;;white;H49.D11.;;
1048965;;white;H34.D8.;;
1048966;;white;H26.5.D7.;;
1048967;;red;H49.D11.;;
1048968;;red;H34.D8.;;
1048969;;red;H26.5.D7.;;
1048970;;brown;H7.D8.;;
1048971;;pink;H20.D19.5.;;
1048972;;pink;H15.5.D14.5.;;
1048973;;brown;D10.;;
1048974;;brown;D10.;;
1048975;;brown;L35.W20.H5;;
1048976;;red;H2.D38.5.;;
1048977;;brown;L22.W8.H15;;
1048978;;brown;L21.W9.H19;;
1048979;;brown;L35.W16.H18;;
1048980;;brown;L35.W16.H18;;
1048981;;brown;L55.W21.H21;;
1048982;;brown;L55.W21.H21;;
1048983;;brown;L21.W9.H19;;
1048984;;brown;L35.W16.H18;;
1048985;;brown;L55.W21.H21;;
1048986;;red;D12.;;
1048987;;red;D10.;;
1048988;;red;D26.;;
1048989;;red;D16.;;
1048990;;red;H40.D12.;;
1048991;;red;H60.D14.;;
1048992;;red;D25.;;
1048993;;red;D20.;;
1048994;;red;D15.;;
1048995;;red;D26.;;
1048996;;red;D16.;;
1049003;;red;H40.D19.;;
1049004;;bronze;H40.D19.;;
1049005;;white;H100.D31.;;
1049006;;white;H77.D25.;;
1049007;;white;H50.D25.;;
1049008;;red;H100.D31.;;
1049009;;red;H77.D25.;;
1049010;;red;H50.D25.;;
1049011;;brown;H40.D12.;;
1049012;;brown;H60.D14.;;
1049013;;gold;H40.D12.;;
1049014;;gold;H60.D14.;;
1049015;;gold;D25.;;
1049016;;gold;D15.;;
1049017;;purple;D25.;;
1049018;;purple;D15.;;
1049019;;green;D30.;;
1049020;;green;H30.D22.;;
1049021;;green;D15.;;
1049022;;green;D12.;;
1049023;;white;D25.;;
1049024;;white;D20.;;
1049025;;green;D25.;;
1049026;;green;D30.;;
1049027;;green;D10.;;
1049028;;champagne;H60.D12.;;
1049029;;champagne;H40.D10.;;
1049030;;grey;H60.D14.;;
1049031;;grey;H12.D40.;;
1049032;;champagne;H60.D14.;;
1049033;;champagne;H12.D40.;;
1049034;;grey;D20.;;
1049035;;grey;D15.;;
1049036;;champagne;D20.;;
1049037;;champagne;D15.;;
1049038;;grey;D15.;;
1049039;;champagne;D15.;;
1049040;;red;D15.;;
1049041;;white;D30.;;
1049042;;champagne;D30.;;
1049043;;champagne;L30.W25.H75;;
1049044;;champagne;L25.W20.H60;;
1049045;;red;L30.W25.H75;;
1049046;;red;L25.W20.H60;;
1049047;;red;H60.D14.;;
1049048;;red;H40.D12.;;
1049049;;red;D15.;;
1049050;;red;D30.;;
1049051;;red;D20.;;
1049052;;rust;H40.D12.;;
1049053;;rust;H60.D14.;;
1049054;;red;H40.D12.;;
1049055;;red;H60.D14.;;
1049056;;rust;D40.;;
1049057;;red;D40.;;
1049058;;gold;D40.;;
1049059;;white;D40.;;
1049060;;rust;D30.;;
1049061;;red;D30.;;
1049062;;gold;D30.;;
1049063;;white;D30.;;
1049066;;white;H60.D16.;;
1049067;;white;H50.D14.;;
1049068;;white;H40.D12.;;
1049069;;white;H15.D15.;;
1049070;;white;H12.D12.;;
1049071;;white;D10.;;
1049072;;white;D25.;;
1049073;;white;D15.;;
1049074;;white;H5.D30.;;
1049075;;white;H60.D20.;;
1049076;;white;H40.D15.;;
1049077;;white;H30.D10.;;
1049078;;red;H60.D20.;;
1049079;;red;H40.D15.;;
1049080;;red;H30.D10.;;
1049081;;gold;H60.D20.;;
1049082;;gold;H40.D15.;;
1049083;;gold;H30.D10.;;
1049084;;champagne;H15.D15.;;
1049085;;champagne;H12.D12.;;
1049086;;champagne;D25.;;
1049087;;champagne;D30.;;
1049088;;brown;L19.W9.H37;;
1049089;;brown;L18.W10.H54;;
1049090;;brown;L13.W9.H31;;
1049091;;white;H80.D16.;;
1049092;;white;H60.D14.;;
1049093;;white;H40.D12.;;
1049094;;white;D30.;;
1049095;;white;D25.;;
1049096;;champagne;L6.W6;;
1049097;;silver;L6.W6;;
1049098;;white;L6.W6;;
1049099;;pink;L6.W6;;
1049100;;white;L10.W10;;
1049101;;champagne;L10.W10;;
1049102;;grey;L8.W10;;
1049103;;champagne;L8.W10;;
1049104;;red;L8.W10;;
1049105;;white;L9.W9;;
1049106;;champagne;L9.W9;;
1049107;;white;L30.W50.H6;;
1049108;;l.pink;L17.5.W9.H22;;
1049109;;l.pink;L13.5.W7.H16;;
1049110;;d.green;L11.5.W9.5.H25;;
1049111;;d.green;L10.W9.H28.5;;
1049112;;d.green;L7.5.W6.5.H21;;
1049113;;red;L4.5.W4.H14;;
1049114;;red;L7.W7.H18.5;;
1049115;;red;L8.5.W9.H27;;
1049116;;l.green;L8.W5.5.H10.5;;
1049117;;l.green;L11.W9.H14.5;;
1049118;;l.green;L16.W14.5.H15.5;;
1049119;;white;L6.5.W5.5.H10.5;;
1049120;;white;H7.D5.5.;;
1049121;;white;H7.D5.5.;;
1049122;;white;H7.D5.5.;;
1049123;;white;H7.D5.5.;;
1049124;;white;H7.D5.5.;;
1049125;;white;H7.D5.5.;;
1049126;;white;H9.D9.;;
1049127;;white;H9.D9.;;
1049128;;white;H9.5.D10.;;
1049129;;white;H13.5.D11.5.;;
1049134;;brown;L10.W9.H46;;
1049135;;brown;L11.W7.H32;;
1049136;;brown;L16.W10.H44;;
1049137;;brown;L19.W11.H60;;
1049138;;brown;L15.W9.H41;;
1049139;;red;L17.W8.H50;;
1049140;;red;L11.W7.H32;;
1049141;;red;L13.W9.H50;;
1049142;;red;L19.W11.H60;;
1049143;;red;L17.W9.H55;;
1049144;;grey;L15.W6.H42;;
1049145;;grey;L15.W6.H30;;
1049146;;grey;L15.W10.H35;;
1049147;;grey;L17.W11.H44;;
1049148;;grey;L16.W11.H31;;
1049149;;red;L15.W6.H50;;
1049150;;red;L15.W6.H34;;
1049151;;red;L15.W10.H39;;
1049152;;red;L17.W11.H48;;
1049153;;red;L15.W12.H42;;
1049154;;brown;L10.W9.H17;;
1049155;;brown;L16.W11.H44;;
1049156;;brown;L16.W12.H30;;
1049157;;red;L10.W9.H18;;
1049158;;red;L16.W11.H50;;
1049159;;red;L22.W14.H30;;
1049160;;red;L22.W16.H53;;
1049161;;brown;L18.W12.H31;;
1049162;;brown;L15.W13.H45;;
1049163;;brown;L25.W17.H57;;
1049164;;red;L20.W12.H52;;
1049165;;red;L23.W15.H60;;
1049166;;red;L23.W18.H49;;
1049167;;red;L28.W23.H70;;
1049168;;white;L19.W16.H25;;
1049169;;white;L29.W20.H45;;
1049170;;red;L22.W15.H35;;
1049171;;red;L24.W14.H38;;
1049172;;red;L26.W17.H50;;
1049173;;red;L40.W30.H93;;
1049174;;red;L19.W15.H55;;
1049175;;red;L19.W15.H46;;
1049176;;red;L33.W23.H70;;
1049177;;red;L12.W12.H46;;
1049178;;red;L16.W16.H60;;
1049179;;red;L19.W19.H82;;
1049180;;brown;L19.W13.H72;;
1049181;;brown;L20.W14.H58;;
1049182;;brown;L20.W15.H74;;
1049183;;brown;L46.W40.H168;;
1049184;;white;L19.W12.H50;;
1049185;;white;L18.W13.H45;;
1049186;;white;L21.W18.H60;;
1049187;;white;L26.W20.H76;;
1049188;;white;L40.W30.H115;;
1049189;;white;L9.W7.H24;;
1049190;;red;L12.W11.H50;;
1049191;;red;L16.W11.H38;;
1049192;;red;L10.W10.H45;;
1049193;;red;L28.W20.H66;;
1049194;;red;L9.W7.H24;;
1049195;;red;L65.W50.H198;;
1049196;;brown;L17.W11.H53;;
1049197;;brown;L20.W12.H54;;
1049198;;brown;L17.W12.H55;;
1049199;;brown;L13.W9.H21;;
1049200;;red;L19.W19.H39;;
1049201;;red;L27.W27.H62;;
1049202;;red;L30.W30.H84;;
1049203;;green;L18.W13.H45;;
1049204;;green;L18.W13.H60;;
1049205;;green;L10.W7.H19;;
1049206;;white;H4.5.D2.5.;;
1049207;;white;H5.D3.;;
1049208;;silver;H4.5.D3.;;
1049209;;gold;H4.5.D3.;;
1049210;;red;H5.D2.5.;;
1049211;;red;H4.D2.5.;;
1049212;;brown;H5.D2.5.;;
1049213;;brown;H5.D2.5.;;
1049214;;gold;L12.W5.5.H16;;
1049215;;gold;L7.5.W4.5.H10;;
1049216;;gold;L5.W3.H6;;
1049217;;gold;L5.5.W5.5.H11.5;;
1049218;;gold;L5.5.W4.5.H14;;
1049219;;gold;L6.W6.H12;;
1049220;;gold;L3.W2.5.H5;;
1049221;;gold;L5.5.W4.5.H14;;
1049222;;gold;L6.W6.H12;;
1049223;;gold;L3.W2.5.H5;;
1049224;;white;L5.5.W4.5.H14;;
1049225;;red;L6.W6.H12;;
1049226;;red;L3.W2.5.H5;;
1049227;;red;L5.5.W4.5.H14;;
1049228;;red;L6.W6.H12;;
1049229;;red;L3.W2.5.H5;;
1049230;;red;L12.W9.5.H24;;
1049231;;red;L9.W8.H18;;
1049232;;red;L7.W2.5.H25;;
1049233;;white;L12.W9.5.H24;;
1049234;;white;L9.W8.H18;;
1049235;;white;L7.W2.5.H25;;
1049236;;white;L9.W8.5.H14;;
1049237;;white;L7.5.W5.5.H18;;
1049238;;white;L7.W5.5.H8;;
1049239;;white;L13.W7.H11.5;;
1049240;;white;L9.W5.H9.5;;
1049241;;white;L2.W4.H4.5;;
1049242;;green;L13.5.W11.5.H16;;
1049243;;orange;L9.5.W7.5.H11.5;;
1049244;;orange;L8.5.W6.5.H18;;
1049245;;orange;L6.W4.H7;;
1049246;;white;L6.5.W7.5.H10.5;;
1049247;;white;L7.W5.H15;;
1049248;;red;L7.W5.H15;;
1049249;;white;L7.W7.H12;;
1049250;;white;L4.5.W5.H8.5;;
1049251;;white;L3.W2.5.H4.5;;
1049252;;white;L6.5.W4.H10.5;;
1049253;;white;L6.5.W5.H9;;
1049254;;white;L8.5.W10.H14.5;;
1049255;;white;L8.W7.H10.5;;
1049256;;white;L5.5.W6.H8;;
1049257;;white;L9.W9.H14.5;;
1049258;;white;L7.W7.H11;;
1049259;;white;L5.W5.5.H7;;
1049260;;white;L4.W4.H5.5;;
1049261;;red;L11.5.W9.H23.5;;
1049262;;red;L7.W7.H17;;
1049263;;red;L6.W5.5.H18;;
1049264;;white;L7.W7.H11;;
1049265;;white;L5.W4.H10;;
1049266;;red;L4.W2.5.H7;;
1049267;;gold;L3.5.W3.H5;;
1049268;;white;L4.W3.H4;;
1049269;;gold;L9.W5.H13;;
1049270;;white;L7.5.W4.5.H17;;
1049271;;white;L3.5.W2.5.H4.5;;
1049272;;red;L10.5.W5.5.H15;;
1049273;;red;L6.5.W5.5.H12;;
1049274;;red;L5.5.W3.H8.5;;
1049275;;red;L4.W2.H5;;
1049276;;gold;L5.5.W5.5.H7.5;;
1049277;;pink;L5.5.W5.5.H7.5;;
1049278;;gold;L6.W4.H6.5;;
1049279;;white;L5.5.W4.H8;;
1049280;;red;L8.5.W6.H8.5;;
1049281;;pink;L5.W6.H9.5;;
1049282;;red;L6.W6.H5.5;;
1049283;;red;L7.W7.H14;;
1049284;;brown;L7.5.W8.H14;;
1049285;;red;L6.5.W5.H16;;
1049286;;red;L9.W6.H13;;
1049287;;red;L11.W8.H18;;
1049288;;white;L10.W8.5.H15;;
1049289;;white;L5.5.W4.5.H9.5;;
1049290;;white;L3.W3.H4.5;;
1049291;;gold;H6.D4.;;
1049292;;gold;H6.D4.;;
1049293;;gold;H7.D4.5.;;
1049294;;white;H7.D4.5.;;
